"riskFactor.kcd","disease.kcd","RR","pValue","pFdr","riskFactor.eng","disease.eng","age"
"L74","B01",7.35519918429938,0,0,"Eccrine sweat disorders","Varicella[chickenpox]",NA
"L74","L22",7.83836881883134,7.57159427597855e-44,2.04342186320109e-38,"Eccrine sweat disorders","Diaper [napkin] dermatitis",NA
"L74","N48",4.81840107110518,2.53360897773671e-70,6.83770390911583e-65,"Eccrine sweat disorders","Other disorders of penis",NA
"L74","A87",6.08749040690167,2.51904803551102e-27,6.79840683823713e-22,"Eccrine sweat disorders","Viral meningitis",NA
"L74","B09",6.27987569376559,9.03766852327354e-30,2.43908598106106e-24,"Eccrine sweat disorders","Unspecified viral infection characterized by skin and mucous membrane lesions",NA
"L74","J12",4.97181000436371,2.11871527701504e-21,5.7179887896082e-16,"Eccrine sweat disorders","Viral pneumonia, NEC",NA
"C77","C34",4.60338540471346,6.87868509616563e-34,1.85641953375318e-28,"Secondary and unspecified malignant neoplasm of lymph nodes","Malignant neoplasm of bronchus and lung",NA
"C77","A41",4.33063031271088,2.74151054560135e-32,7.39878866046894e-27,"Secondary and unspecified malignant neoplasm of lymph nodes","Other sepsis",12
"C77","J90",4.52755421663267,1.37538299693736e-43,3.71188363213455e-38,"Secondary and unspecified malignant neoplasm of lymph nodes","Pleural effusion, NEC",NA
"C77","C78",17.0593413841742,0,0,"Secondary and unspecified malignant neoplasm of lymph nodes","Secondary malignant neoplasm of respiratory and digestive organs",8
"C77","D63",10.674268795713,7.57228504834179e-112,2.04360828884648e-106,"Secondary and unspecified malignant neoplasm of lymph nodes","Anaemia in chronic diseases classified elsewhere",10
"C77","C79",18.0034840101809,3.35702566576666e-270,9.05994086677107e-265,"Secondary and unspecified malignant neoplasm of lymph nodes","Secondary malignant neoplasm of other and unspecified sites",9
"C77","R18",8.07275391812096,1.02001265033232e-76,2.75281014071685e-71,"Secondary and unspecified malignant neoplasm of lymph nodes","Ascites",12
"C77","E44",6.09202717023997,6.6969676954536e-53,1.80737764164902e-47,"Secondary and unspecified malignant neoplasm of lymph nodes","Protein-energy malnutrition of moderate and mild degree",NA
"C77","Z51",5.99218415479511,3.00408217526779e-42,8.10741697461272e-37,"Secondary and unspecified malignant neoplasm of lymph nodes","Persons encountering health services for other medical carether medical care",NA
"C77","E88",4.48299166103722,1.60803311722307e-30,4.33975977676162e-25,"Secondary and unspecified malignant neoplasm of lymph nodes","Other metabolic disorders",NA
"C77","E46",7.25367229315067,5.76000733383379e-60,1.55451077925506e-54,"Secondary and unspecified malignant neoplasm of lymph nodes","Unspecified protein-energy malnutrition",NA
"C77","L89",4.60770877746991,1.0890130313669e-46,2.93902836905298e-41,"Secondary and unspecified malignant neoplasm of lymph nodes","Decubitus ulcer and pressure area",NA
"O34","O82",8.68357650579873,5.08697077163957e-82,1.37287167185009e-76,"Maternal care for known or suspected abnormality of pelvic organs","Single delivery by caesarean section",NA
"E28","Z34",4.12053723632158,1.81141282495071e-176,4.88864093197698e-171,"Ovarian dysfunction","Supervision of normal pregnancy",NA
"E28","O82",5.21130315296575,7.00147723713314e-105,1.88955867675749e-99,"Ovarian dysfunction","Single delivery by caesarean section",NA
"E28","N60",4.09123013797883,4.65669419119238e-75,1.256748628319e-69,"Ovarian dysfunction","Benign mammary dysplasia",NA
"E28","O99",4.33493673465345,3.62810382183416e-82,9.79152659436604e-77,"Ovarian dysfunction","Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",NA
"E28","O20",5.27094076839119,1.52941506023578e-83,4.12758536456433e-78,"Ovarian dysfunction","Haemorrhage in early pregnancy",NA
"E28","N97",7.2319056844655,1.65306297196674e-123,4.46128634874383e-118,"Ovarian dysfunction","Female infertility",8
"E28","Z32",4.4012617071758,7.45644374600519e-41,2.01234503817188e-35,"Ovarian dysfunction","Pregnancy examination and test",NA
"E28","O86",4.03322011911022,1.58741513770312e-34,4.28411597363318e-29,"Ovarian dysfunction","Other puerperal infections",NA
"E28","N83",4.14998446497558,5.81321348085543e-50,1.56887005421326e-44,"Ovarian dysfunction","Noninflammatory disorders of ovary, fallopian tube and broad ligament",NA
"E28","N80",4.23812462081,5.1686288056823e-38,1.39490954207754e-32,"Ovarian dysfunction","Endometriosis",NA
"E28","N85",4.01322505137577,8.81575889236361e-29,2.37919700987109e-23,"Ovarian dysfunction","Other noninflammatory disorders of uterus, except cervix",NA
"E28","N63",4.02676650198984,5.27384022911011e-43,1.42330400103224e-37,"Ovarian dysfunction","Unspecified lump in breast",NA
"E28","N87",4.06053194039879,2.1649624317311e-50,5.84280061075588e-45,"Ovarian dysfunction","Dysplasia of cervix uteri",NA
"E28","E22",6.20252245612419,1.4585683724863e-32,3.93638432366603e-27,"Ovarian dysfunction","Hyperfunction of pituitary gland",NA
"E28","O26",4.05029246400595,9.35678362695001e-17,2.52520876524127e-11,"Ovarian dysfunction","Maternal care for other conditions predominantly related to pregnancy",NA
"E28","O34",5.41712316454907,1.67620149461363e-45,4.52373259366328e-40,"Ovarian dysfunction","Maternal care for known or suspected abnormality of pelvic organs",NA
"E28","O42",4.09361428615985,1.18837074622506e-36,3.20717496991218e-31,"Ovarian dysfunction","Premature rupture of membranes",NA
"E28","O21",4.17310826390645,1.91721763412957e-25,5.17418695098888e-20,"Ovarian dysfunction","Excessive vomiting in pregnancy",NA
"E28","O24",4.92398759783018,2.96707125352463e-61,8.00753189901228e-56,"Ovarian dysfunction","Diabetes mellitus in pregnancy",7
"E28","O92",4.65741467660995,2.11073925507982e-20,5.69646310160942e-15,"Ovarian dysfunction","Other disorders of breast and lactation associated with childbirth",NA
"G25","G40",5.12291194560502,4.6813199126243e-130,1.26339461801905e-124,"Other extrapyramidal and movement disorders","Epilepsy",NA
"G25","I69",4.09748853865615,4.18783409838979e-70,1.13021266647344e-64,"Other extrapyramidal and movement disorders","Sequelae of cerebrovascular disease",NA
"G25","F33",4.38240660854459,1.18410638466116e-39,3.19566631092353e-34,"Other extrapyramidal and movement disorders","Recurrent depressive disorder",NA
"G25","F20",5.87133466394758,5.95550344272886e-36,1.60727126912367e-30,"Other extrapyramidal and movement disorders","Schizophrenia",NA
"G25","G81",4.25763268830686,3.86634086457361e-37,1.04344807253113e-31,"Other extrapyramidal and movement disorders","Hemiplegia",NA
"G25","R25",6.81616345486837,1.28295569192595e-124,3.46244082136974e-119,"Other extrapyramidal and movement disorders","Abnormal involuntary movements",12
"G25","G20",15.0276414713377,1.63355670901173e-183,4.40864284628086e-178,"Other extrapyramidal and movement disorders","Parkinson’s disease",14
"G25","F31",8.19733089712498,3.8158235409232e-116,1.02981445722435e-110,"Other extrapyramidal and movement disorders","Bipolar affective disorder",7
"G25","L89",4.53221177454449,3.65973319843459e-45,9.87688795593527e-40,"Other extrapyramidal and movement disorders","Decubitus ulcer and pressure area",NA
"H27","I11",4.04823800146296,3.81685423473274e-123,1.03009262086967e-117,"Other disorders of lens","Hypertensive heart disease",NA
"H27","I63",5.3514827845065,1.08404118291762e-252,2.92561034445806e-247,"Other disorders of lens","Cerebral infarction",NA
"H27","I50",4.38642446191954,8.7621033886276e-96,2.36471646252282e-90,"Other disorders of lens","Heart failure",NA
"H27","H26",7.42178724645509,0,0,"Other disorders of lens","Other cataract",9
"H27","I69",5.09596427299552,1.22295914849966e-119,3.30052214997089e-114,"Other disorders of lens","Sequelae of cerebrovascular disease",NA
"H27","I48",4.37604871621548,1.00342925810245e-54,2.70805488176689e-49,"Other disorders of lens","Atrial fibrillation and flutter",NA
"H27","I21",4.49646182035628,7.67098281179859e-72,2.0702448412482e-66,"Other disorders of lens","Acute myocardial infarction",NA
"H27","S32",4.30548823428807,4.82394523281845e-81,1.30188633943304e-75,"Other disorders of lens","Fracture of lumbar spine and pelvis",NA
"H27","M80",6.14261833649345,7.20800937120979e-116,1.9452975691021e-110,"Other disorders of lens","Osteoporosis with pathological fracture",NA
"H27","Z96",8.95060372396158,0,0,"Other disorders of lens","Presence of other functional implants",9
"H27","G81",4.71377625043787,6.97103096154242e-47,1.88134183590107e-41,"Other disorders of lens","Hemiplegia",NA
"H27","A41",5.28165574353401,2.86699926821876e-50,7.73745762506878e-45,"Other disorders of lens","Other sepsis",NA
"H27","N18",5.1061687970985,6.78933052281091e-44,1.83230452149621e-38,"Other disorders of lens","Chronic kidney disease",NA
"H27","J90",4.45737024301604,1.02758141334549e-43,2.77323671833682e-38,"Other disorders of lens","Pleural effusion, NEC",NA
"H27","H17",4.51417392922641,1.28746596222191e-27,3.4746131388445e-22,"Other disorders of lens","Corneal scars and opacities",NA
"H27","I74",4.87937777137662,1.91237652442019e-46,5.16112176410522e-41,"Other disorders of lens","Arterial embolism and thrombosis",NA
"H27","D63",4.26866962934947,2.78872816446326e-22,7.52621957025345e-17,"Other disorders of lens","Anaemia in chronic diseases classified elsewhere",NA
"H27","E44",4.38169760751558,3.87104915309402e-29,1.04471874543701e-23,"Other disorders of lens","Protein-energy malnutrition of moderate and mild degree",NA
"H27","H47",4.95097138368514,4.8716874729064e-35,1.31477101518798e-29,"Other disorders of lens","Other disorders of optic[2nd] nerve and visual pathways",NA
"H27","S72",6.97204799974069,3.70610996432663e-71,1.00020495717247e-65,"Other disorders of lens","Fracture of femur",NA
"H27","G20",6.40401869256293,1.61155718665539e-41,4.34927053534557e-36,"Other disorders of lens","Parkinson’s disease",NA
"H27","E12",8.73089388314371,1.56092633858402e-22,4.21262800257054e-17,"Other disorders of lens","Malnutrition-related diabetes mellitus",NA
"H27","N17",5.56598014004561,5.65948989312974e-62,1.52738313235785e-56,"Other disorders of lens","Acute renal failure",NA
"H27","E88",5.33579739595305,8.87450767500624e-45,2.39505213133068e-39,"Other disorders of lens","Other metabolic disorders",NA
"H27","E46",5.25579468754181,2.51007842824655e-32,6.7741996621518e-27,"Other disorders of lens","Unspecified protein-energy malnutrition",NA
"H27","L89",6.67954559092225,2.42652776849307e-103,6.5487131416091e-98,"Other disorders of lens","Decubitus ulcer and pressure area",NA
"H27","I64",5.75983445392141,3.52709134053929e-37,9.51891410984743e-32,"Other disorders of lens","Stroke, not specified as haemorrhage or infarction",NA
"H27","M49",4.26070168184571,1.21824868883634e-26,3.28780956143152e-21,"Other disorders of lens","Spondylopathies in diseases classified elsewhere",NA
"O42","Z34",6.76546593355021,7.97673932001966e-98,2.15276240768691e-92,"Premature rupture of membranes","Supervision of normal pregnancy",NA
"O42","O80",5.91518894175826,1.86754791125662e-105,5.04013830289937e-100,"Premature rupture of membranes","Single spontaneous delivery",NA
"O42","N70",4.18574924268466,2.44827817761459e-36,6.60741314574627e-31,"Premature rupture of membranes","Salpingitis and oophoritis",NA
"O42","Z39",5.18101716942599,9.03022879451417e-123,2.43707814706348e-117,"Premature rupture of membranes","Postpartum care and examination",NA
"O42","O99",6.189567197362,5.49022933287247e-141,1.48170309235562e-135,"Premature rupture of membranes","Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium",NA
"O42","O20",6.81057763599111,3.20233664679393e-126,8.64246614236746e-121,"Premature rupture of membranes","Haemorrhage in early pregnancy",NA
"O42","N97",4.31964632106874,8.50826648407587e-45,2.2962109587224e-39,"Premature rupture of membranes","Female infertility",NA
"O42","Z32",4.74869990010952,5.0580685160139e-44,1.36507153110183e-38,"Premature rupture of membranes","Pregnancy examination and test",NA
"O42","O86",6.38354193821991,2.28875169341399e-81,6.17688307018567e-76,"Premature rupture of membranes","Other puerperal infections",NA
"O42","N85",4.29382126756828,5.41833195801448e-33,1.46229942882895e-27,"Premature rupture of membranes","Other noninflammatory disorders of uterus, except cervix",NA
"O42","N61",5.6244885664505,1.29323196655697e-52,3.49017443134394e-47,"Premature rupture of membranes","Inflammatory disorders of breast",NA
"O42","O26",4.78047982146178,3.24983346253852e-22,8.77065054869896e-17,"Premature rupture of membranes","Maternal care for other conditions predominantly related to pregnancy",NA
"O42","O34",10.0621472468719,1.01559767018374e-143,2.74089499229188e-138,"Premature rupture of membranes","Maternal care for known or suspected abnormality of pelvic organs",NA
"O42","P59",14.4903671858708,1.14326083396103e-12,3.08543233869402e-07,"Premature rupture of membranes","Neonatal jaundice from other and unspecified causes",NA
"O42","O21",5.66517603012548,7.16167614813295e-46,1.93279315885812e-40,"Premature rupture of membranes","Excessive vomiting in pregnancy",NA
"O42","O24",4.24918727677788,2.70821450439136e-39,7.3089293044514e-34,"Premature rupture of membranes","Diabetes mellitus in pregnancy",NA
"O42","O92",8.46322598895988,9.26937617397951e-64,2.50161924183359e-58,"Premature rupture of membranes","Other disorders of breast and lactation associated with childbirth",NA
"O42","O23",4.65864837753952,1.75321171194815e-35,4.73156776820567e-30,"Premature rupture of membranes","Infections of genitourinary tract in pregnancy",NA
"B90","J44",4.12312481479652,4.16203631076306e-121,1.12325035954874e-115,"Sequelae of tuberculosis","Other chronic obstructive pulmonary disease",NA
"B90","A16",7.01998656044673,3.26607727184001e-157,8.81448934124183e-152,"Sequelae of tuberculosis","Respiratory tuberculosis, not confirmed bacteriologically or histologically",11
"B90","J47",6.35236790472446,1.1642524834321e-115,3.14208460228656e-110,"Sequelae of tuberculosis","Bronchiectasis",12
"B90","A15",8.15450892372298,1.20453490472142e-114,3.25079880086218e-109,"Sequelae of tuberculosis","Respiratory tuberculosis, bacteriologically and histologically confirmed",11
"B90","J46",4.01973223904955,1.97101091237355e-46,5.31936425031374e-41,"Sequelae of tuberculosis","Status asthmaticus",13
"B90","J98",4.05650119969832,7.10742194195948e-70,1.91815103369602e-64,"Sequelae of tuberculosis","Other respiratory disorders",11
"B90","C34",5.76309790280819,1.07620006617094e-55,2.90444873858213e-50,"Sequelae of tuberculosis","Malignant neoplasm of bronchus and lung",NA
"B90","J90",4.62728187481317,2.15939157775539e-45,5.82776599004626e-40,"Sequelae of tuberculosis","Pleural effusion, NEC",NA
"B90","C79",4.09167277555947,2.75449629583482e-19,7.43383460319902e-14,"Sequelae of tuberculosis","Secondary malignant neoplasm of other and unspecified sites",NA
"B90","J43",10.0911335505706,3.87380041340616e-141,1.04546125557006e-135,"Sequelae of tuberculosis","Emphysema",NA
"B90","H27",4.00019418176913,5.59396318609114e-13,1.50969878466228e-07,"Sequelae of tuberculosis","Other disorders of lens",NA
"B90","S72",4.1262175161005,3.17202016289048e-23,8.56064801560882e-18,"Sequelae of tuberculosis","Fracture of femur",NA
"B90","E46",4.90915857138287,1.47107540623196e-27,3.97013830633881e-22,"Sequelae of tuberculosis","Unspecified protein-energy malnutrition",NA
